"","syndrome","class","gram.stain","iso3c.x","whoc.region","Income.group","wb.region","TE.final","seTE.final","level","no.studies"
"113","B-J","penicillins","gp","VCT","AMRO B","Upper middle income","Latin America & Caribbean",13,14.2315833032427,"whoc",1
"114","B-J","penicillins","gp","VEN","AMRO B","Upper middle income","Latin America & Caribbean",13,14.2315833032427,"whoc",1
"115","B-J","penicillins","gp","ECU","AMRO D","Upper middle income","Latin America & Caribbean",13,14.2315833032427,"income",1
"116","B-J","penicillins","gp","GTM","AMRO D","Upper middle income","Latin America & Caribbean",13,14.2315833032427,"income",1
"117","B-J","penicillins","gp","PER","AMRO D","Upper middle income","Latin America & Caribbean",13,14.2315833032427,"income",1
"118","B-J","penicillins","gp","ARE","EMRO E","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"119","B-J","penicillins","gp","BHR","EMRO E","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"120","B-J","penicillins","gp","KWT","EMRO E","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"121","B-J","penicillins","gp","OMN","EMRO E","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"122","B-J","penicillins","gp","QAT","EMRO E","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"123","B-J","penicillins","gp","SAU","EMRO E","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"124","B-J","penicillins","gp","ISR","EURO A","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"125","B-J","penicillins","gp","MLT","EURO A","High income","Middle East & North Africa",0.56451612903226,3.41517816260425,"income",1
"126","B-J","penicillins","gp","YEM","EMRO D","Low income","Middle East & North Africa",4.60765230047821,2.35986259573675,"global",3
"127","B-J","penicillins","gp","SYR","EMRO E","Low income","Middle East & North Africa",4.60765230047821,2.35986259573675,"global",3
"128","B-J","penicillins","gp","DJI","EMRO D","Lower middle income","Middle East & North Africa",6.1,1.2546560091651,"income",1
"129","B-J","penicillins","gp","EGY","EMRO D","Lower middle income","Middle East & North Africa",6.1,1.2546560091651,"income",1
"130","B-J","penicillins","gp","MAR","EMRO D","Lower middle income","Middle East & North Africa",6.1,1.2546560091651,"income",1
"131","B-J","penicillins","gp","TUN","EMRO E","Lower middle income","Middle East & North Africa",6.1,1.2546560091651,"income",1
"132","B-J","penicillins","gp","DZA","AFRO D","Upper middle income","Middle East & North Africa",13,14.2315833032427,"income",1
"133","B-J","penicillins","gp","IRQ","EMRO D","Upper middle income","Middle East & North Africa",13,14.2315833032427,"income",1
"134","B-J","penicillins","gp","IRN","EMRO E","Upper middle income","Middle East & North Africa",13,14.2315833032427,"income",1
"135","B-J","penicillins","gp","JOR","EMRO E","Upper middle income","Middle East & North Africa",13,14.2315833032427,"income",1
"136","B-J","penicillins","gp","LBN","EMRO E","Upper middle income","Middle East & North Africa",13,14.2315833032427,"income",1
"137","B-J","penicillins","gp","LBY","EMRO E","Upper middle income","Middle East & North Africa",13,14.2315833032427,"income",1
"138","B-J","penicillins","gp","CAN","AMRO A","High income","North America",0.56451612903226,3.41517816260425,"whoc",1
"139","B-J","penicillins","gp","USA","AMRO A","High income","North America",0.56451612903226,3.41517816260425,"whoc",1
"140","B-J","penicillins","gp","AFG","EMRO D","Low income","South Asia",6.1,1.2546560091651,"wbregion",1
"141","B-J","penicillins","gp","NPL","SEARO D","Low income","South Asia",6.1,1.2546560091651,"whoc",1
"142","B-J","penicillins","gp","PAK","EMRO D","Lower middle income","South Asia",6.1,1.2546560091651,"income",1
"143","B-J","penicillins","gp","BGD","SEARO D","Lower middle income","South Asia",6.1,1.2546560091651,"whoc",1
"144","B-J","penicillins","gp","BTN","SEARO D","Lower middle income","South Asia",6.1,1.2546560091651,"whoc",1
"145","B-J","penicillins","gp","IND","SEARO D","Lower middle income","South Asia",6.1,1.2546560091651,"whoc",1
"146","B-J","penicillins","gp","LKA","SEARO B","Upper middle income","South Asia",13,14.2315833032427,"income",1
"147","B-J","penicillins","gp","MDV","SEARO D","Upper middle income","South Asia",6.1,1.2546560091651,"whoc",1
"148","B-J","penicillins","gp","SYC","AFRO D","High income","Sub-Saharan Africa",0.56451612903226,3.41517816260425,"income",1
"149","B-J","penicillins","gp","BEN","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"150","B-J","penicillins","gp","BFA","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"151","B-J","penicillins","gp","GIN","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"152","B-J","penicillins","gp","GMB","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"153","B-J","penicillins","gp","GNB","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"154","B-J","penicillins","gp","LBR","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"155","B-J","penicillins","gp","MDG","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"156","B-J","penicillins","gp","MLI","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"157","B-J","penicillins","gp","NER","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"158","B-J","penicillins","gp","SLE","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"159","B-J","penicillins","gp","TCD","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"160","B-J","penicillins","gp","TGO","AFRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"161","B-J","penicillins","gp","BDI","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"162","B-J","penicillins","gp","CAF","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"163","B-J","penicillins","gp","COD","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"164","B-J","penicillins","gp","ERI","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"165","B-J","penicillins","gp","ETH","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"166","B-J","penicillins","gp","MOZ","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"167","B-J","penicillins","gp","MWI","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"168","B-J","penicillins","gp","RWA","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"169","B-J","penicillins","gp","TZA","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"170","B-J","penicillins","gp","UGA","AFRO E","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"171","B-J","penicillins","gp","SOM","EMRO D","Low income","Sub-Saharan Africa",4.60765230047821,2.35986259573675,"global",3
"172","B-J","penicillins","gp","AGO","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"173","B-J","penicillins","gp","CMR","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"174","B-J","penicillins","gp","CPV","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"175","B-J","penicillins","gp","GHA","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"176","B-J","penicillins","gp","MRT","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"177","B-J","penicillins","gp","NGA","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"178","B-J","penicillins","gp","SEN","AFRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"179","B-J","penicillins","gp","CIV","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"180","B-J","penicillins","gp","COG","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"181","B-J","penicillins","gp","KEN","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"182","B-J","penicillins","gp","LSO","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"183","B-J","penicillins","gp","SWZ","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"184","B-J","penicillins","gp","ZMB","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"185","B-J","penicillins","gp","ZWE","AFRO E","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"186","B-J","penicillins","gp","SDN","EMRO D","Lower middle income","Sub-Saharan Africa",6.1,1.2546560091651,"income",1
"187","B-J","penicillins","gp","GAB","AFRO D","Upper middle income","Sub-Saharan Africa",13,14.2315833032427,"income",1
"188","B-J","penicillins","gp","GNQ","AFRO D","Upper middle income","Sub-Saharan Africa",13,14.2315833032427,"income",1
"189","B-J","penicillins","gp","MUS","AFRO D","Upper middle income","Sub-Saharan Africa",13,14.2315833032427,"income",1
"190","B-J","penicillins","gp","BWA","AFRO E","Upper middle income","Sub-Saharan Africa",13,14.2315833032427,"income",1
"191","B-J","penicillins","gp","NAM","AFRO E","Upper middle income","Sub-Saharan Africa",13,14.2315833032427,"income",1
"192","B-J","penicillins","gp","ZAF","AFRO E","Upper middle income","Sub-Saharan Africa",13,14.2315833032427,"income",1
"193","BSI","3g cephalosporins","gn","STP","AFRO D",NA,NA,4.95470165216335,0.921302234055355,"global",29
"194","BSI","3g cephalosporins","gn","COK","WPRO B",NA,NA,9.82501102249719,1.82076014350221,"whoc",3
"195","BSI","3g cephalosporins","gn","NIU","WPRO B",NA,NA,9.82501102249719,1.82076014350221,"whoc",3
"196","BSI","3g cephalosporins","gn","AUS","WPRO A","High income","East Asia & Pacific",4.26117056056396,0.976677499130853,"income",24
"197","BSI","3g cephalosporins","gn","BRN","WPRO A","High income","East Asia & Pacific",4.26117056056396,0.976677499130853,"income",24
"198","BSI","3g cephalosporins","gn","JPN","WPRO A","High income","East Asia & Pacific",4.26117056056396,0.976677499130853,"income",24
"199","BSI","3g cephalosporins","gn","NZL","WPRO A","High income","East Asia & Pacific",4.26117056056396,0.976677499130853,"income",24
"200","BSI","3g cephalosporins","gn","SGP","WPRO A","High income","East Asia & Pacific",4.26117056056396,0.976677499130853,"income",24
"201","BSI","3g cephalosporins","gn","KOR","WPRO B","High income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"202","BSI","3g cephalosporins","gn","PLW","WPRO B","High income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"203","BSI","3g cephalosporins","gn","PRK","SEARO D","Low income","East Asia & Pacific",9.69055455595252,1.5231621990213,"wbregion",5
"204","BSI","3g cephalosporins","gn","IDN","SEARO B","Lower middle income","East Asia & Pacific",9.37709039804193,2.78007067096679,"whoc",2
"205","BSI","3g cephalosporins","gn","TLS","SEARO B","Lower middle income","East Asia & Pacific",9.37709039804193,2.78007067096679,"whoc",2
"206","BSI","3g cephalosporins","gn","MMR","SEARO D","Lower middle income","East Asia & Pacific",9.69055455595252,1.5231621990213,"wbregion",5
"207","BSI","3g cephalosporins","gn","FSM","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"208","BSI","3g cephalosporins","gn","KHM","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"209","BSI","3g cephalosporins","gn","KIR","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"210","BSI","3g cephalosporins","gn","LAO","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"211","BSI","3g cephalosporins","gn","MNG","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"212","BSI","3g cephalosporins","gn","PHL","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"213","BSI","3g cephalosporins","gn","PNG","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"214","BSI","3g cephalosporins","gn","SLB","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"215","BSI","3g cephalosporins","gn","VNM","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"216","BSI","3g cephalosporins","gn","VUT","WPRO B","Lower middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"217","BSI","3g cephalosporins","gn","THA","SEARO B","Upper middle income","East Asia & Pacific",9.37709039804193,2.78007067096679,"whoc",2
"218","BSI","3g cephalosporins","gn","CHN","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"219","BSI","3g cephalosporins","gn","FJI","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"220","BSI","3g cephalosporins","gn","MHL","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"221","BSI","3g cephalosporins","gn","MYS","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"222","BSI","3g cephalosporins","gn","NRU","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"223","BSI","3g cephalosporins","gn","TON","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"224","BSI","3g cephalosporins","gn","TUV","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"225","BSI","3g cephalosporins","gn","WSM","WPRO B","Upper middle income","East Asia & Pacific",9.82501102249719,1.82076014350221,"whoc",3
"226","BSI","3g cephalosporins","gn","CYP","EMRO E","High income","Europe & Central Asia",4.26117056056396,0.976677499130853,"income",24
"227","BSI","3g cephalosporins","gn","AND","EURO A","High income","Europe & Central Asia",4.34184340679603,1.34234869712282,"whoc",13
"228","BSI","3g cephalosporins","gn","AUT","EURO A","High income","Europe & Central Asia",4.34184340679603,1.34234869712282,"whoc",13
"229","BSI","3g cephalosporins","gn","BEL","EURO A","High income","Europe & Central Asia",4.34184340679603,1.34234869712282,"whoc",13
"230","BSI","3g cephalosporins","gn","CHE","EURO A","High income","Europe & Central Asia",4.34184340679603,1.34234869712282,"whoc",13
"231","BSI","3g cephalosporins","gn","CZE","EURO A","High income","Europe & Central Asia",4.34184340679603,1.34234869712282,"whoc",13
