"","syndrome","class","gram.stain","iso3c.x","whoc.region","Income.group","wb.region","TE.final","seTE.final","level","no.studies"
"43","BSI","3g cephalosporins","gn","FIN","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"44","BSI","3g cephalosporins","gn","FRA","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"45","BSI","3g cephalosporins","gn","GBR","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"46","BSI","3g cephalosporins","gn","GRC","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"47","BSI","3g cephalosporins","gn","HRV","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"48","BSI","3g cephalosporins","gn","IRL","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"49","BSI","3g cephalosporins","gn","ISL","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"50","BSI","3g cephalosporins","gn","ITA","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"51","BSI","3g cephalosporins","gn","LUX","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"52","BSI","3g cephalosporins","gn","MCO","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"53","BSI","3g cephalosporins","gn","NLD","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"54","BSI","3g cephalosporins","gn","NOR","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"55","BSI","3g cephalosporins","gn","PRT","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"56","BSI","3g cephalosporins","gn","SMR","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"57","BSI","3g cephalosporins","gn","SVN","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"58","BSI","3g cephalosporins","gn","SWE","EURO A","High income","Europe & Central Asia",9.4,4.59183673469388,"whoc",1
"59","BSI","3g cephalosporins","gn","POL","EURO B","High income","Europe & Central Asia",7.9357681908416,0.611267500858936,"income",3
"60","BSI","3g cephalosporins","gn","SVK","EURO B","High income","Europe & Central Asia",7.9357681908416,0.611267500858936,"income",3
"61","BSI","3g cephalosporins","gn","EST","EURO C","High income","Europe & Central Asia",7.9357681908416,0.611267500858936,"income",3
"62","BSI","3g cephalosporins","gn","HUN","EURO C","High income","Europe & Central Asia",7.9357681908416,0.611267500858936,"income",3
"63","BSI","3g cephalosporins","gn","LTU","EURO C","High income","Europe & Central Asia",7.9357681908416,0.611267500858936,"income",3
"64","BSI","3g cephalosporins","gn","LVA","EURO C","High income","Europe & Central Asia",7.9357681908416,0.611267500858936,"income",3
"65","BSI","3g cephalosporins","gn","TJK","EURO B","Low income","Europe & Central Asia",7.9357681908416,0.611267500858936,"wbregion",3
"66","BSI","3g cephalosporins","gn","KGZ","EURO B","Lower middle income","Europe & Central Asia",7.9357681908416,0.611267500858936,"wbregion",3
"67","BSI","3g cephalosporins","gn","UZB","EURO B","Lower middle income","Europe & Central Asia",7.9357681908416,0.611267500858936,"wbregion",3
"68","BSI","3g cephalosporins","gn","MDA","EURO C","Lower middle income","Europe & Central Asia",7.9357681908416,0.611267500858936,"wbregion",3
"69","BSI","3g cephalosporins","gn","UKR","EURO C","Lower middle income","Europe & Central Asia",7.9357681908416,0.611267500858936,"wbregion",3
"70","BSI","3g cephalosporins","gn","ALB","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"71","BSI","3g cephalosporins","gn","ARM","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"72","BSI","3g cephalosporins","gn","AZE","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"73","BSI","3g cephalosporins","gn","BGR","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"74","BSI","3g cephalosporins","gn","BIH","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"75","BSI","3g cephalosporins","gn","GEO","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"76","BSI","3g cephalosporins","gn","MKD","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"77","BSI","3g cephalosporins","gn","MNE","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"78","BSI","3g cephalosporins","gn","ROU","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"79","BSI","3g cephalosporins","gn","SRB","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"80","BSI","3g cephalosporins","gn","TKM","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"81","BSI","3g cephalosporins","gn","TUR","EURO B","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"82","BSI","3g cephalosporins","gn","BLR","EURO C","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"83","BSI","3g cephalosporins","gn","KAZ","EURO C","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"84","BSI","3g cephalosporins","gn","RUS","EURO C","Upper middle income","Europe & Central Asia",7.90935233160622,0.616756720193014,"income",2
"85","BSI","3g cephalosporins","gn","ATG","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"86","BSI","3g cephalosporins","gn","BHS","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"87","BSI","3g cephalosporins","gn","BRB","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"88","BSI","3g cephalosporins","gn","CHL","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"89","BSI","3g cephalosporins","gn","KNA","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"90","BSI","3g cephalosporins","gn","PAN","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"91","BSI","3g cephalosporins","gn","TTO","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"92","BSI","3g cephalosporins","gn","URY","AMRO B","High income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"income",3
"93","BSI","3g cephalosporins","gn","HTI","AMRO D","Low income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"global",3
"94","BSI","3g cephalosporins","gn","HND","AMRO B","Lower middle income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"global",3
"95","BSI","3g cephalosporins","gn","SLV","AMRO B","Lower middle income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"global",3
"96","BSI","3g cephalosporins","gn","BOL","AMRO D","Lower middle income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"global",3
"97","BSI","3g cephalosporins","gn","NIC","AMRO D","Lower middle income","Latin America & Caribbean",7.9357681908416,0.611267500858936,"global",3
"98","BSI","3g cephalosporins","gn","CUB","AMRO A","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"99","BSI","3g cephalosporins","gn","ARG","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"100","BSI","3g cephalosporins","gn","BLZ","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"101","BSI","3g cephalosporins","gn","BRA","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"102","BSI","3g cephalosporins","gn","COL","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"103","BSI","3g cephalosporins","gn","CRI","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"104","BSI","3g cephalosporins","gn","DMA","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"105","BSI","3g cephalosporins","gn","DOM","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"106","BSI","3g cephalosporins","gn","GRD","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"107","BSI","3g cephalosporins","gn","GUY","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"108","BSI","3g cephalosporins","gn","JAM","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"109","BSI","3g cephalosporins","gn","LCA","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"110","BSI","3g cephalosporins","gn","MEX","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"111","BSI","3g cephalosporins","gn","PRY","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"112","BSI","3g cephalosporins","gn","SUR","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"113","BSI","3g cephalosporins","gn","VCT","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"114","BSI","3g cephalosporins","gn","VEN","AMRO B","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"115","BSI","3g cephalosporins","gn","ECU","AMRO D","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"116","BSI","3g cephalosporins","gn","GTM","AMRO D","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"117","BSI","3g cephalosporins","gn","PER","AMRO D","Upper middle income","Latin America & Caribbean",7.90935233160622,0.616756720193014,"income",2
"118","BSI","3g cephalosporins","gn","ARE","EMRO E","High income","Middle East & North Africa",7.9357681908416,0.611267500858936,"income",3
"119","BSI","3g cephalosporins","gn","BHR","EMRO E","High income","Middle East & North Africa",7.9357681908416,0.611267500858936,"income",3
"120","BSI","3g cephalosporins","gn","KWT","EMRO E","High income","Middle East & North Africa",7.9357681908416,0.611267500858936,"income",3
"121","BSI","3g cephalosporins","gn","OMN","EMRO E","High income","Middle East & North Africa",7.9357681908416,0.611267500858936,"income",3
"122","BSI","3g cephalosporins","gn","QAT","EMRO E","High income","Middle East & North Africa",7.9357681908416,0.611267500858936,"income",3
"123","BSI","3g cephalosporins","gn","SAU","EMRO E","High income","Middle East & North Africa",7.9357681908416,0.611267500858936,"income",3
"124","BSI","3g cephalosporins","gn","ISR","EURO A","High income","Middle East & North Africa",9.4,4.59183673469388,"whoc",1
"125","BSI","3g cephalosporins","gn","MLT","EURO A","High income","Middle East & North Africa",9.4,4.59183673469388,"whoc",1
"126","BSI","3g cephalosporins","gn","YEM","EMRO D","Low income","Middle East & North Africa",7.9357681908416,0.611267500858936,"global",3
"127","BSI","3g cephalosporins","gn","SYR","EMRO E","Low income","Middle East & North Africa",7.9357681908416,0.611267500858936,"global",3
"128","BSI","3g cephalosporins","gn","DJI","EMRO D","Lower middle income","Middle East & North Africa",7.9357681908416,0.611267500858936,"global",3
"129","BSI","3g cephalosporins","gn","EGY","EMRO D","Lower middle income","Middle East & North Africa",7.9357681908416,0.611267500858936,"global",3
"130","BSI","3g cephalosporins","gn","MAR","EMRO D","Lower middle income","Middle East & North Africa",7.9357681908416,0.611267500858936,"global",3
"131","BSI","3g cephalosporins","gn","TUN","EMRO E","Lower middle income","Middle East & North Africa",7.9357681908416,0.611267500858936,"global",3
"132","BSI","3g cephalosporins","gn","DZA","AFRO D","Upper middle income","Middle East & North Africa",7.90935233160622,0.616756720193014,"income",2
"133","BSI","3g cephalosporins","gn","IRQ","EMRO D","Upper middle income","Middle East & North Africa",7.90935233160622,0.616756720193014,"income",2
"134","BSI","3g cephalosporins","gn","IRN","EMRO E","Upper middle income","Middle East & North Africa",7.90935233160622,0.616756720193014,"income",2
"135","BSI","3g cephalosporins","gn","JOR","EMRO E","Upper middle income","Middle East & North Africa",7.90935233160622,0.616756720193014,"income",2
"136","BSI","3g cephalosporins","gn","LBN","EMRO E","Upper middle income","Middle East & North Africa",7.90935233160622,0.616756720193014,"income",2
"137","BSI","3g cephalosporins","gn","LBY","EMRO E","Upper middle income","Middle East & North Africa",7.90935233160622,0.616756720193014,"income",2
"138","BSI","3g cephalosporins","gn","CAN","AMRO A","High income","North America",7.9357681908416,0.611267500858936,"income",3
"139","BSI","3g cephalosporins","gn","USA","AMRO A","High income","North America",7.9357681908416,0.611267500858936,"income",3
"140","BSI","3g cephalosporins","gn","AFG","EMRO D","Low income","South Asia",7.9357681908416,0.611267500858936,"global",3
"141","BSI","3g cephalosporins","gn","NPL","SEARO D","Low income","South Asia",7.9357681908416,0.611267500858936,"global",3
"142","BSI","3g cephalosporins","gn","PAK","EMRO D","Lower middle income","South Asia",7.9357681908416,0.611267500858936,"global",3
"143","BSI","3g cephalosporins","gn","BGD","SEARO D","Lower middle income","South Asia",7.9357681908416,0.611267500858936,"global",3
"144","BSI","3g cephalosporins","gn","BTN","SEARO D","Lower middle income","South Asia",7.9357681908416,0.611267500858936,"global",3
"145","BSI","3g cephalosporins","gn","IND","SEARO D","Lower middle income","South Asia",7.9357681908416,0.611267500858936,"global",3
"146","BSI","3g cephalosporins","gn","LKA","SEARO B","Upper middle income","South Asia",7.90935233160622,0.616756720193014,"income",2
"147","BSI","3g cephalosporins","gn","MDV","SEARO D","Upper middle income","South Asia",7.90935233160622,0.616756720193014,"income",2
"148","BSI","3g cephalosporins","gn","SYC","AFRO D","High income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"income",3
"149","BSI","3g cephalosporins","gn","BEN","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"150","BSI","3g cephalosporins","gn","BFA","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"151","BSI","3g cephalosporins","gn","GIN","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"152","BSI","3g cephalosporins","gn","GMB","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"153","BSI","3g cephalosporins","gn","GNB","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"154","BSI","3g cephalosporins","gn","LBR","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"155","BSI","3g cephalosporins","gn","MDG","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"156","BSI","3g cephalosporins","gn","MLI","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"157","BSI","3g cephalosporins","gn","NER","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"158","BSI","3g cephalosporins","gn","SLE","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"159","BSI","3g cephalosporins","gn","TCD","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"160","BSI","3g cephalosporins","gn","TGO","AFRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"161","BSI","3g cephalosporins","gn","BDI","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"162","BSI","3g cephalosporins","gn","CAF","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"163","BSI","3g cephalosporins","gn","COD","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"164","BSI","3g cephalosporins","gn","ERI","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"165","BSI","3g cephalosporins","gn","ETH","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"166","BSI","3g cephalosporins","gn","MOZ","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"167","BSI","3g cephalosporins","gn","MWI","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"168","BSI","3g cephalosporins","gn","RWA","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"169","BSI","3g cephalosporins","gn","TZA","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"170","BSI","3g cephalosporins","gn","UGA","AFRO E","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"171","BSI","3g cephalosporins","gn","SOM","EMRO D","Low income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"172","BSI","3g cephalosporins","gn","AGO","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"173","BSI","3g cephalosporins","gn","CMR","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"174","BSI","3g cephalosporins","gn","CPV","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"175","BSI","3g cephalosporins","gn","GHA","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"176","BSI","3g cephalosporins","gn","MRT","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"177","BSI","3g cephalosporins","gn","NGA","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"178","BSI","3g cephalosporins","gn","SEN","AFRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"179","BSI","3g cephalosporins","gn","CIV","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"180","BSI","3g cephalosporins","gn","COG","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"181","BSI","3g cephalosporins","gn","KEN","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"182","BSI","3g cephalosporins","gn","LSO","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"183","BSI","3g cephalosporins","gn","SWZ","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"184","BSI","3g cephalosporins","gn","ZMB","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"185","BSI","3g cephalosporins","gn","ZWE","AFRO E","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"186","BSI","3g cephalosporins","gn","SDN","EMRO D","Lower middle income","Sub-Saharan Africa",7.9357681908416,0.611267500858936,"global",3
"187","BSI","3g cephalosporins","gn","GAB","AFRO D","Upper middle income","Sub-Saharan Africa",7.90935233160622,0.616756720193014,"income",2
"188","BSI","3g cephalosporins","gn","GNQ","AFRO D","Upper middle income","Sub-Saharan Africa",7.90935233160622,0.616756720193014,"income",2
"189","BSI","3g cephalosporins","gn","MUS","AFRO D","Upper middle income","Sub-Saharan Africa",7.90935233160622,0.616756720193014,"income",2
"190","BSI","3g cephalosporins","gn","BWA","AFRO E","Upper middle income","Sub-Saharan Africa",7.90935233160622,0.616756720193014,"income",2
"191","BSI","3g cephalosporins","gn","NAM","AFRO E","Upper middle income","Sub-Saharan Africa",7.90935233160622,0.616756720193014,"income",2
"192","BSI","3g cephalosporins","gn","ZAF","AFRO E","Upper middle income","Sub-Saharan Africa",7.90935233160622,0.616756720193014,"income",2
"193","BSI","carbapenems","gn","STP","AFRO D",NA,NA,10.1811116925533,3.35300759024554,"global",4
"194","BSI","carbapenems","gn","COK","WPRO B",NA,NA,7.13651315789474,1.09234353374373,"whoc",1
"195","BSI","carbapenems","gn","NIU","WPRO B",NA,NA,7.13651315789474,1.09234353374373,"whoc",1
"196","BSI","carbapenems","gn","AUS","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"197","BSI","carbapenems","gn","BRN","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"198","BSI","carbapenems","gn","JPN","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"199","BSI","carbapenems","gn","NZL","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"200","BSI","carbapenems","gn","SGP","WPRO A","High income","East Asia & Pacific",9.31635316539254,3.13110191199414,"income",3
"201","BSI","carbapenems","gn","KOR","WPRO B","High income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"202","BSI","carbapenems","gn","PLW","WPRO B","High income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"203","BSI","carbapenems","gn","PRK","SEARO D","Low income","East Asia & Pacific",15.0436972897857,11.9796208648243,"wbregion",2
"204","BSI","carbapenems","gn","IDN","SEARO B","Lower middle income","East Asia & Pacific",33.1931818181818,16.3729484866525,"whoc",1
"205","BSI","carbapenems","gn","TLS","SEARO B","Lower middle income","East Asia & Pacific",33.1931818181818,16.3729484866525,"whoc",1
"206","BSI","carbapenems","gn","MMR","SEARO D","Lower middle income","East Asia & Pacific",15.0436972897857,11.9796208648243,"wbregion",2
"207","BSI","carbapenems","gn","FSM","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"208","BSI","carbapenems","gn","KHM","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"209","BSI","carbapenems","gn","KIR","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"210","BSI","carbapenems","gn","LAO","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"211","BSI","carbapenems","gn","MNG","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"212","BSI","carbapenems","gn","PHL","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"213","BSI","carbapenems","gn","PNG","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
"214","BSI","carbapenems","gn","SLB","WPRO B","Lower middle income","East Asia & Pacific",7.13651315789474,1.09234353374373,"whoc",1
